Model:	LI-7810
SN:	TG10-01932
Software Version:	2.3.8
Timestamp:	2024-12-12 12:00:59
Timezone:	Etc/UTC
DATAH	SECONDS	NANOSECONDS	NDX	DIAG	REMARK	DATE	TIME	H2O	CO2	CH4	CAVITY_P	CAVITY_T	LASER_PHASE_P	LASER_T	RESIDUAL	RING_DOWN_TIME	THERMAL_ENCLOSURE_T	PHASE_ERROR	LASER_T_SHIFT	INPUT_VOLTAGE	CHK
DATAU	secs	nsecs	index	diag		date	time	ppm	ppm	ppb	kPa	°C	kPa	°C		µsecs	°C	counts	°C	V	CHK
DATA	1734012523	945729017	37195	0	"CalBottle_0.8ml"	2024-12-12	14:08:43	80.537384	10.12301	-24.923485	39.6494	55.0003	24.9294	35.1359	0.00125462	12.3369	54.5005	-14.5	0.169056	23.7286	175
DATA	1734012524	945729017	37199	0	"CalBottle_0.8ml"	2024-12-12	14:08:44	80.495605	10.326435	-25.11927	39.6498	55.0003	24.929	35.1359	0.00124907	12.3369	54.5005	-10	0.169056	23.7341	 30
DATA	1734012525	945729017	37203	0	"CalBottle_0.8ml"	2024-12-12	14:08:45	81.018654	10.452102	-24.968863	39.649	55.0003	24.9302	35.1357	0.00125092	12.3363	54.5005	40.5	0.169056	23.7439	111
DATA	1734012526	945729017	37207	0	"CalBottle_0.8ml"	2024-12-12	14:08:46	80.06604	10.136592	-25.020437	39.6494	55.0003	24.929	35.1359	0.00124979	12.3369	54.5005	-7.5	0.169056	23.7541	 74
DATA	1734012527	945729017	37211	0	"CalBottle_0.8ml"	2024-12-12	14:08:47	80.80262	10.499809	-25.013597	39.6486	55.0003	24.929	35.1355	0.0012508	12.3368	54.5005	-35	0.169056	23.7419	237
DATA	1734012528	945729017	37215	0	"CalBottle_0.8ml"	2024-12-12	14:08:48	80.211029	10.154469	-25.006107	39.649	55.0003	24.9281	35.1359	0.00125073	12.3371	54.5005	-62	0.169056	23.7345	 52
DATA	1734012529	945451021	37219	0	"CalBottle_0.8ml"	2024-12-12	14:08:49	80.067497	10.146473	-24.998262	39.649	55.0003	24.9269	35.1359	0.0012508	12.3371	54.5005	-62.75	0.169056	23.7325	188
DATA	1734012530	945451021	37223	0	"CalBottle_0.8ml"	2024-12-12	14:08:50	80.372131	10.23152	-25.052404	39.649	55.0003	24.9269	35.1359	0.00125625	12.3369	54.5005	-0.75	0.169056	23.7423	 74
DATA	1734012531	945451021	37227	0	"CalBottle_0.8ml"	2024-12-12	14:08:51	80.188087	10.234686	-24.98402	39.6486	55.0003	24.9257	35.1357	0.00125718	12.337	54.5005	16.5	0.169056	23.7313	 66
DATA	1734012532	945451021	37231	0	"CalBottle_0.8ml"	2024-12-12	14:08:52	79.83699	9.8018265	-24.934393	39.6486	55.0003	24.9252	35.1355	0.00125249	12.3367	54.5005	0.25	0.169056	23.7368	142
DATA	1734012533	945451021	37235	0	"CalBottle_0.8ml"	2024-12-12	14:08:53	80.341049	10.620489	-25.119041	39.6494	55.0003	24.924	35.1355	0.00125298	12.3371	54.5005	14.5	0.169056	23.7447	 99
DATA	1734012534	945451021	37239	0	"CalBottle_0.8ml"	2024-12-12	14:08:54	80.107483	10.528601	-24.974632	39.6494	55.0003	24.9244	35.1355	0.00124753	12.3374	54.5005	-9.5	0.169056	23.7553	163
DATA	1734012535	945451021	37243	0	"CalBottle_0.8ml"	2024-12-12	14:08:55	80.368248	10.539575	-25.149666	39.6503	55.0003	24.9252	35.1357	0.00125368	12.3369	54.5005	66	0.169056	23.7431	 83
DATA	1734012536	945187091	37247	0	"CalBottle_0.8ml"	2024-12-12	14:08:56	79.943329	10.219451	-25.046965	39.6494	55.0003	24.9265	35.1357	0.00125458	12.3373	54.5005	5.25	0.169056	23.7313	196
DATA	1734012537	945187091	37251	0	"CalBottle_0.8ml"	2024-12-12	14:08:57	79.766907	10.257152	-25.068811	39.649	55.0003	24.9257	35.1357	0.00124943	12.3365	54.5007	-7.75	0.169056	23.7329	201
DATA	1734012538	945187091	37255	0	"CalBottle_0.8ml"	2024-12-12	14:08:58	80.555351	10.016817	-25.009697	39.6486	55.0003	24.9257	35.1359	0.00125217	12.3366	54.5005	31.75	0.169056	23.7419	245
DATA	1734012539	945187091	37259	0	"CalBottle_0.8ml"	2024-12-12	14:08:59	80.264122	10.396827	-24.975668	39.649	55.0003	24.9252	35.1359	0.00125463	12.3367	54.5007	32.25	0.169056	23.729	158
DATA	1734012540	945187091	37263	0	"CalBottle_0.8ml"	2024-12-12	14:09:00	80.153152	10.285361	-25.024517	39.6494	55.0003	24.924	35.1359	0.00125228	12.3367	54.5005	-2	0.169056	23.738	200
DATA	1734012541	945187091	37267	0	"CalBottle_0.8ml"	2024-12-12	14:09:01	80.627914	10.548545	-25.023312	39.649	55.0003	24.9232	35.1355	0.00125119	12.3364	54.5009	18.75	0.169056	23.7482	168
DATA	1734012542	945187091	37271	0	"CalBottle_0.8ml"	2024-12-12	14:09:02	80.418007	10.352981	-24.991287	39.6498	55.0003	24.9248	35.1359	0.00125244	12.3369	54.5009	19.5	0.169056	23.7564	195
DATA	1734012543	945187091	37275	0	"CalBottle_0.8ml"	2024-12-12	14:09:03	80.441673	10.172939	-25.094351	39.6494	55.0003	24.9252	35.1357	0.00125544	12.3371	54.5011	37.5	0.169056	23.7427	172
DATA	1734012544	944902896	37279	0	"CalBottle_0.8ml"	2024-12-12	14:09:04	80.630424	10.530396	-24.961407	39.6494	55.0003	24.9248	35.1357	0.00125183	12.337	54.5011	-50.75	0.169056	23.7345	227
DATA	1734012545	944902896	37283	0	"CalBottle_0.8ml"	2024-12-12	14:09:05	80.237534	10.420074	-24.976971	39.6486	55.0003	24.9228	35.1359	0.00125126	12.3374	54.5005	59	0.169056	23.7384	 98
DATA	1734012546	944902896	37287	0	"CalBottle_0.8ml"	2024-12-12	14:09:06	80.31147	10.266601	-24.96483	39.6494	55.0003	24.9252	35.1359	0.00125524	12.3367	54.5007	7.5	0.169056	23.7439	 42
DATA	1734012547	944902896	37291	0	"CalBottle_0.8ml"	2024-12-12	14:09:07	80.389587	10.252368	-25.10178	39.649	55.0003	24.9265	35.1359	0.00125242	12.3372	54.5005	27.5	0.169056	23.7576	 99
DATA	1734012548	944902896	37295	0	"CalBottle_0.8ml"	2024-12-12	14:09:08	80.521255	10.553883	-25.043436	39.6503	55.0003	24.9257	35.1359	0.00125413	12.3368	54.5005	0	0.169056	23.7462	 29
DATA	1734012549	944902896	37299	0	"CalBottle_0.8ml"	2024-12-12	14:09:09	80.475716	10.389395	-25.01367	39.6486	55.0003	24.9261	35.1357	0.00125235	12.3366	54.5005	11.75	0.169056	23.7392	208
DATA	1734012550	944902896	37303	0	"CalBottle_0.8ml"	2024-12-12	14:09:10	80.651749	10.477284	-25.10273	39.6494	55.0003	24.9252	35.1357	0.00125266	12.3373	54.5005	15.75	0.169056	23.7329	176
DATA	1734012551	944628000	37307	0	"CalBottle_0.8ml"	2024-12-12	14:09:11	80.421867	10.471351	-25.034275	39.6503	55.0003	24.9252	35.1357	0.00125321	12.3368	54.5005	-45	0.169056	23.7435	 84
DATA	1734012552	944628000	37311	0	"CalBottle_0.8ml"	2024-12-12	14:09:12	80.640518	10.216459	-24.926947	39.6494	55.0003	24.9248	35.1357	0.00125102	12.3372	54.5005	20.25	0.169056	23.7545	203
DATA	1734012553	944628000	37315	0	"CalBottle_0.8ml"	2024-12-12	14:09:13	79.990456	10.365837	-25.011309	39.6486	55.0003	24.9248	35.1357	0.00125207	12.3361	54.5005	20.5	0.169056	23.7509	164
DATA	1734012554	944628000	37319	0	"CalBottle_0.8ml"	2024-12-12	14:09:14	80.566704	10.233487	-24.993896	39.6486	55.0003	24.9228	35.1359	0.00125489	12.3371	54.5005	-2.75	0.169056	23.747	195
DATA	1734012555	944628000	37323	0	"CalBottle_0.8ml"	2024-12-12	14:09:15	80.2491	10.309495	-25.12331	39.6494	55.0003	24.9215	35.1359	0.00125007	12.3366	54.5005	78	0.169056	23.758	111
DATA	1734012556	944628000	37327	0	"CalBottle_0.8ml"	2024-12-12	14:09:16	80.313568	10.59284	-24.987356	39.649	55.0003	24.9232	35.1359	0.00124905	12.3368	54.5005	8.25	0.169056	23.7462	 88
DATA	1734012557	944628000	37331	0	"CalBottle_0.8ml"	2024-12-12	14:09:17	80.415833	10.293958	-25.057482	39.6494	55.0003	24.9248	35.1357	0.00125206	12.3363	54.5005	-40.5	0.169056	23.7372	214
DATA	1734012558	944628000	37335	0	"CalBottle_0.8ml"	2024-12-12	14:09:18	80.278923	10.182785	-25.015678	39.649	55.0003	24.9228	35.1357	0.00125335	12.3371	54.5005	-25.25	0.169056	23.7325	222
DATA	1734012559	944345951	37339	0	"CalBottle_0.8ml"	2024-12-12	14:09:19	79.947487	10.615869	-25.077343	39.649	55.0003	24.9224	35.1359	0.00124854	12.3372	54.5005	36.25	0.169056	23.7447	222
DATA	1734012560	944345951	37343	0	"CalBottle_0.8ml"	2024-12-12	14:09:20	79.934204	10.50556	-24.979256	39.6498	55.0003	24.9219	35.1359	0.00125435	12.3367	54.5005	19.5	0.169056	23.7572	145
DATA	1734012561	944345951	37347	0	"CalBottle_0.8ml"	2024-12-12	14:09:21	80.457726	10.493527	-24.960543	39.6498	55.0003	24.9215	35.1359	0.0012518	12.3367	54.5005	56.5	0.169056	23.7517	143
DATA	1734012562	944345951	37351	0	"CalBottle_0.8ml"	2024-12-12	14:09:22	80.24102	9.9913349	-25.062181	39.6494	55.0003	24.9215	35.1359	0.00125342	12.3374	54.5005	-13.25	0.169056	23.7482	209
DATA	1734012563	944345951	37355	0	"CalBottle_0.8ml"	2024-12-12	14:09:23	80.087242	10.2365	-25.014578	39.649	55.0003	24.9224	35.1359	0.00125148	12.3372	54.5005	15.75	0.169056	23.7588	 77
DATA	1734012564	944345951	37359	0	"CalBottle_0.8ml"	2024-12-12	14:09:24	80.422859	10.298115	-25.06554	39.6498	55.0003	24.9228	35.1359	0.00124795	12.3367	54.5005	-30.5	0.169056	23.7447	195
DATA	1734012565	944345951	37363	0	"CalBottle_0.8ml"	2024-12-12	14:09:25	79.858948	10.111383	-24.92141	39.649	55.0003	24.9207	35.1359	0.00125437	12.3366	54.5005	40.75	0.169056	23.7372	141
DATA	1734012566	944077014	37367	0	"CalBottle_0.8ml"	2024-12-12	14:09:26	80.481865	10.493829	-25.090542	39.6494	55.0003	24.9211	35.1359	0.00125116	12.3369	54.5005	81.75	0.169056	23.7345	240
DATA	1734012567	944077014	37371	0	"CalBottle_0.8ml"	2024-12-12	14:09:27	80.594719	10.400303	-25.087736	39.6494	55.0003	24.9228	35.1357	0.00124997	12.3371	54.5005	-38.75	0.169056	23.7447	 35
DATA	1734012568	944077014	37375	0	"CalBottle_0.8ml"	2024-12-12	14:09:28	80.562454	10.11742	-25.122356	39.649	55.0003	24.9219	35.1359	0.00124927	12.3372	54.5005	18	0.169056	23.7572	231
DATA	1734012569	944077014	37379	0	"CalBottle_0.8ml"	2024-12-12	14:09:29	80.499573	10.393852	-25.028013	39.649	55.0003	24.9224	35.1357	0.00125092	12.3367	54.5005	-22.5	0.169056	23.7498	188
DATA	1734012570	944077014	37383	0	"CalBottle_0.8ml"	2024-12-12	14:09:30	80.303551	10.485036	-24.984093	39.649	55.0003	24.9224	35.1355	0.00125106	12.337	54.5005	41	0.169056	23.7419	207
DATA	1734012571	944077014	37387	0	"CalBottle_0.8ml"	2024-12-12	14:09:31	80.840645	10.329862	-25.029743	39.6486	55.0003	24.9219	35.1357	0.00124752	12.337	54.5005	-24.75	0.169056	23.7321	221
DATA	1734012572	944077014	37391	0	"CalBottle_0.8ml"	2024-12-12	14:09:32	80.503204	10.357846	-25.060255	39.6503	55.0003	24.9224	35.1359	0.00125397	12.3374	54.5005	24.5	0.169056	23.7462	153
DATA	1734012573	944077014	37395	0	"CalBottle_0.8ml"	2024-12-12	14:09:33	80.412773	10.427313	-25.071405	39.6498	55.0003	24.9232	35.1359	0.00125413	12.3378	54.5005	-35.5	0.169056	23.7541	205
DATA	1734012574	943800926	37399	0	"CalBottle_0.8ml"	2024-12-12	14:09:34	80.45385	10.16075	-25.064508	39.6478	55.0003	24.9207	35.1359	0.00125551	12.3369	54.5005	45.5	0.169056	23.7556	 91
DATA	1734012575	943800926	37403	0	"CalBottle_0.8ml"	2024-12-12	14:09:35	80.12294	10.429895	-25.053003	39.6482	55.0003	24.9232	35.1357	0.00125361	12.3369	54.5005	-32.75	0.169056	23.7454	209
DATA	1734012576	943800926	37407	0	"CalBottle_0.8ml"	2024-12-12	14:09:36	80.483612	10.599052	-25.093506	39.6494	55.0003	24.9215	35.1359	0.00125015	12.337	54.5005	-30.75	0.169056	23.7592	221
DATA	1734012577	943800926	37411	0	"CalBottle_0.8ml"	2024-12-12	14:09:37	79.897881	10.525102	-25.024569	39.649	55.0003	24.9207	35.1357	0.00125345	12.3374	54.5005	-14.5	0.169056	23.7502	174
DATA	1734012578	943800926	37415	0	"CalBottle_0.8ml"	2024-12-12	14:09:38	80.050591	10.424103	-25.002157	39.6494	55.0003	24.9211	35.1357	0.00125189	12.3366	54.5005	3.25	0.169056	23.7388	160
DATA	1734012579	943800926	37419	0	"CalBottle_0.8ml"	2024-12-12	14:09:39	80.419487	10.336796	-24.953119	39.6494	55.0003	24.9224	35.1359	0.00125083	12.3371	54.5005	-21	0.169056	23.7333	140
DATA	1734012580	943800926	37423	0	"CalBottle_0.8ml"	2024-12-12	14:09:40	80.407326	10.13774	-25.002207	39.6486	55.0003	24.9219	35.1359	0.00125387	12.3368	54.5005	12.75	0.169056	23.7478	169
DATA	1734012581	943525075	37427	0	"CalBottle_0.8ml"	2024-12-12	14:09:41	80.229187	10.451617	-25.008406	39.649	55.0003	24.9219	35.1359	0.00125039	12.3374	54.5005	-41.25	0.169056	23.7576	217
DATA	1734012582	943525075	37431	0	"CalBottle_0.8ml"	2024-12-12	14:09:42	80.012482	10.308541	-25.03212	39.6494	55.0003	24.9228	35.1359	0.00125319	12.3368	54.5005	-66	0.169056	23.7564	 52
DATA	1734012583	943525075	37435	0	"CalBottle_0.8ml"	2024-12-12	14:09:43	79.918137	10.338412	-25.04685	39.6511	55.0003	24.9207	35.1359	0.0012518	12.3363	54.5005	-38.25	0.169056	23.7478	175
DATA	1734012584	943525075	37439	0	"CalBottle_0.8ml"	2024-12-12	14:09:44	80.098953	10.3711	-25.023518	39.6498	55.0003	24.9203	35.1357	0.0012503	12.3369	54.5005	18.5	0.169056	23.7604	 19
DATA	1734012585	943525075	37443	0	"CalBottle_0.8ml"	2024-12-12	14:09:45	80.355888	10.423722	-25.028978	39.649	55.0003	24.9195	35.1355	0.00125449	12.3374	54.5005	-77.5	0.169056	23.7498	209
DATA	1734012586	943525075	37447	0	"CalBottle_0.8ml"	2024-12-12	14:09:46	80.261559	10.608175	-25.034664	39.6494	55.0003	24.9166	35.1357	0.00125255	12.3366	54.5005	18.25	0.169056	23.7411	235
DATA	1734012587	943525075	37451	0	"CalBottle_0.8ml"	2024-12-12	14:09:47	80.544411	10.281173	-23.722273	39.6503	55.0003	24.9174	35.1355	0.00125197	12.3371	54.5005	-15	0.169056	23.7368	109
DATA	1734012588	943525075	37455	0	"CalBottle_0.8ml"	2024-12-12	14:09:48	79.937332	21.178993	26.343231	39.6498	55.0003	24.9186	35.1357	0.00124666	12.3368	54.5005	45.75	0.169056	23.7478	237
DATA	1734012589	943243980	37459	0	"CalBottle_0.8ml"	2024-12-12	14:09:49	80.509842	67.487045	248.81026	39.6498	55.0003	24.9191	35.1359	0.00124388	12.3367	54.5005	59.5	0.169056	23.7572	189
DATA	1734012590	943243980	37463	0	"CalBottle_0.8ml"	2024-12-12	14:09:50	80.471176	109.35851	438.1062	39.6494	55.0003	24.9211	35.1359	0.00124666	12.3368	54.5005	79.25	0.169056	23.7678	150
DATA	1734012591	943243980	37467	0	"CalBottle_0.8ml"	2024-12-12	14:09:51	79.934647	102.67479	398.06055	39.6486	55.0003	24.9224	35.1357	0.00124955	12.3364	54.5005	51.75	0.169056	23.7729	227
DATA	1734012592	943243980	37471	0	"CalBottle_0.8ml"	2024-12-12	14:09:52	79.79866	73.204643	267.27713	39.6498	55.0003	24.924	35.1355	0.00124759	12.3363	54.5005	-39.75	0.169056	23.76	 66
DATA	1734012593	943243980	37475	0	"CalBottle_0.8ml"	2024-12-12	14:09:53	80.190483	49.606125	164.99026	39.6494	55.0003	24.9232	35.1355	0.00125419	12.3367	54.5005	-53.5	0.169056	23.7486	199
DATA	1734012594	943243980	37479	0	"CalBottle_0.8ml"	2024-12-12	14:09:54	80.63401	36.272827	104.89062	39.649	55.0003	24.9219	35.1359	0.00124959	12.3368	54.5005	-54.5	0.169056	23.7407	103
DATA	1734012595	943243980	37483	0	"CalBottle_0.8ml"	2024-12-12	14:09:55	79.984894	28.268295	70.328827	39.6486	55.0003	24.9203	35.1357	0.00125151	12.337	54.5005	-42.25	0.169056	23.7368	223
DATA	1734012596	942971944	37487	0	"CalBottle_0.8ml"	2024-12-12	14:09:56	80.292038	24.029591	48.503792	39.6486	55.0003	24.9199	35.1357	0.00125051	12.3372	54.5005	26.75	0.169056	23.7478	228
DATA	1734012597	942971944	37491	0	"CalBottle_0.8ml"	2024-12-12	14:09:57	80.859177	21.302227	33.295956	39.6498	55.0003	24.9203	35.1359	0.00125303	12.3366	54.5005	-37.75	0.169056	23.7619	 11
DATA	1734012598	942971944	37495	0	"CalBottle_0.8ml"	2024-12-12	14:09:58	81.313202	19.268028	21.731878	39.6494	55.0003	24.9195	35.1359	0.00125229	12.3374	54.5005	-45.5	0.169056	23.7706	213
DATA	1734012599	942971944	37499	0	"CalBottle_0.8ml"	2024-12-12	14:09:59	81.780075	17.602432	12.387034	39.6486	55.0003	24.9195	35.1357	0.00125339	12.3367	54.5005	2.5	0.169056	23.7721	115
DATA	1734012600	942971944	37503	0	"CalBottle_0.8ml"	2024-12-12	14:10:00	83.737991	16.355478	5.1209345	39.649	55.0003	24.9182	35.1355	0.00125086	12.3371	54.5005	-15.5	0.169056	23.7607	123
DATA	1734012601	942971944	37507	0	"CalBottle_0.8ml"	2024-12-12	14:10:01	86.802933	15.068242	-0.76010716	39.649	55.0003	24.9182	35.1355	0.00125467	12.3373	54.5005	-11	0.169056	23.7498	112
DATA	1734012602	942971944	37511	0	"CalBottle_0.8ml"	2024-12-12	14:10:02	90.857422	14.382561	-5.4267349	39.6486	55.0003	24.9162	35.1355	0.00125389	12.337	54.5005	-9.75	0.169056	23.7392	182
DATA	1734012603	942971944	37515	0	"CalBottle_0.8ml"	2024-12-12	14:10:03	95.214043	13.854075	-9.1308432	39.649	55.0003	24.9191	35.1357	0.00124923	12.3367	54.5005	18.75	0.169056	23.7384	174
DATA	1734012604	942706108	37519	0	"CalBottle_0.8ml"	2024-12-12	14:10:04	98.847168	13.012876	-12.17617	39.649	55.0003	24.9186	35.1355	0.00125483	12.3366	54.5005	-33.5	0.169056	23.7486	126
DATA	1734012605	942706108	37523	0	"CalBottle_0.8ml"	2024-12-12	14:10:05	101.9338	12.618323	-14.550075	39.649	55.0003	24.9195	35.1355	0.00125191	12.3367	54.5005	1.25	0.169056	23.7615	 40
DATA	1734012606	942706108	37527	0	"CalBottle_0.8ml"	2024-12-12	14:10:06	103.92437	12.154969	-16.444386	39.649	55.0003	24.9166	35.1359	0.00125301	12.3373	54.5005	-71.75	0.169056	23.7517	216
DATA	1734012607	942706108	37531	0	"CalBottle_0.8ml"	2024-12-12	14:10:07	105.02497	11.770273	-18.146612	39.6494	55.0003	24.9157	35.1359	0.00125438	12.3372	54.5005	6.75	0.169056	23.7533	161
DATA	1734012608	942706108	37535	0	"CalBottle_0.8ml"	2024-12-12	14:10:08	106.10493	11.529615	-19.19445	39.6498	55.0003	24.9157	35.1359	0.00125269	12.3371	54.5005	-43.25	0.169056	23.7615	216
DATA	1734012609	942706108	37539	0	"CalBottle_0.8ml"	2024-12-12	14:10:09	106.27399	11.419444	-20.301769	39.6482	55.0003	24.9145	35.1355	0.00125022	12.3368	54.5005	-4	0.169056	23.7486	 61
DATA	1734012610	942706108	37543	0	"CalBottle_0.8ml"	2024-12-12	14:10:10	106.27222	11.514329	-21.10368	39.6486	55.0003	24.9145	35.1355	0.00124826	12.3372	54.5005	25	0.169056	23.7576	240
DATA	1734012611	942415952	37547	0	"CalBottle_0.8ml"	2024-12-12	14:10:11	105.92745	10.717844	-21.79393	39.6486	55.0003	24.9137	35.1355	0.0012535	12.3369	54.5005	-14.75	0.169056	23.7702	164
DATA	1734012612	942415952	37551	0	"CalBottle_0.8ml"	2024-12-12	14:10:12	105.26049	11.165156	-22.327753	39.649	55.0003	24.9137	35.1359	0.00125173	12.3368	54.5005	-4	0.169056	23.7768	  4
DATA	1734012613	942415952	37555	0	"CalBottle_0.8ml"	2024-12-12	14:10:13	104.97932	11.026801	-22.81358	39.6486	55.0003	24.9133	35.1359	0.00125106	12.3367	54.5005	2.75	0.169056	23.7627	106
DATA	1734012614	942415952	37559	0	"CalBottle_0.8ml"	2024-12-12	14:10:14	104.46088	10.547056	-23.109327	39.649	55.0003	24.9149	35.1359	0.00124901	12.3368	54.5005	7.75	0.169056	23.7533	121
DATA	1734012615	942415952	37563	0	"CalBottle_0.8ml"	2024-12-12	14:10:15	103.62268	10.751389	-23.445786	39.6486	55.0003	24.9149	35.1357	0.00125004	12.3369	54.5005	10.25	0.169056	23.7462	218
DATA	1734012616	942415952	37567	0	"CalBottle_0.8ml"	2024-12-12	14:10:16	103.61205	10.945082	-23.680857	39.6494	55.0003	24.9157	35.1357	0.0012501	12.3372	54.5005	-1	0.169056	23.7364	255
DATA	1734012617	942415952	37571	0	"CalBottle_0.8ml"	2024-12-12	14:10:17	102.36674	10.595171	-23.848543	39.649	55.0003	24.9149	35.1357	0.00125082	12.3367	54.5005	-28.75	0.169056	23.7494	230
DATA	1734012618	942415952	37575	0	"CalBottle_0.8ml"	2024-12-12	14:10:18	101.56807	10.370566	-24.035809	39.6486	55.0003	24.9133	35.1355	0.00125075	12.337	54.5005	39	0.169056	23.76	172
DATA	1734012619	942140102	37579	0	"CalBottle_0.8ml"	2024-12-12	14:10:19	101.17699	10.422761	-24.130674	39.649	55.0003	24.9145	35.1355	0.00125169	12.3365	54.5005	13.75	0.169056	23.7694	162
DATA	1734012620	942140102	37583	0	"CalBottle_0.8ml"	2024-12-12	14:10:20	100.09575	10.089072	-24.381102	39.649	55.0003	24.9145	35.1359	0.00124846	12.3366	54.5005	-6.5	0.169056	23.7753	 78
DATA	1734012621	942140102	37587	0	"CalBottle_0.8ml"	2024-12-12	14:10:21	99.595955	10.489264	-24.293926	39.6498	55.0003	24.9133	35.1355	0.00125195	12.3371	54.5005	-31	0.169056	23.7627	126
DATA	1734012622	942140102	37591	0	"CalBottle_0.8ml"	2024-12-12	14:10:22	98.950493	10.755422	-24.471355	39.6486	55.0003	24.9141	35.1357	0.00124732	12.3373	54.5005	18	0.169056	23.7533	 52
DATA	1734012623	942140102	37595	0	"CalBottle_0.8ml"	2024-12-12	14:10:23	98.387787	10.602455	-24.531118	39.6498	55.0003	24.9133	35.1359	0.00125123	12.337	54.5005	-3.25	0.169056	23.7431	146
DATA	1734012624	942140102	37599	0	"CalBottle_0.8ml"	2024-12-12	14:10:24	97.453758	10.474548	-24.525562	39.649	55.0003	24.9129	35.1359	0.00125193	12.337	54.5005	21.75	0.169056	23.7368	132
DATA	1734012625	942140102	37603	0	"CalBottle_0.8ml"	2024-12-12	14:10:25	96.606651	10.256426	-24.612764	39.6494	55.0003	24.9137	35.1359	0.00124859	12.3366	54.5005	-51	0.169056	23.7502	101
DATA	1734012626	941868066	37607	0	"CalBottle_0.8ml"	2024-12-12	14:10:26	96.481079	10.472346	-24.572208	39.6486	55.0003	24.9133	35.1357	0.00125157	12.3367	54.5005	5.75	0.169056	23.7623	188
DATA	1734012627	941868066	37611	0	"CalBottle_0.8ml"	2024-12-12	14:10:27	96.008682	10.605231	-24.641897	39.649	55.0003	24.9129	35.1357	0.00124645	12.3372	54.5005	-1	0.169056	23.7709	 23
DATA	1734012628	941868066	37615	0	"CalBottle_0.8ml"	2024-12-12	14:10:28	94.68251	10.171864	-24.757395	39.6486	55.0003	24.9124	35.1357	0.00125425	12.3373	54.5005	26.25	0.169056	23.7764	194
DATA	1734012629	941868066	37619	0	"CalBottle_0.8ml"	2024-12-12	14:10:29	94.391556	10.319926	-24.765574	39.6494	55.0003	24.9116	35.1357	0.00125323	12.3372	54.5005	27	0.169056	23.7639	105
DATA	1734012630	941868066	37623	0	"CalBottle_0.8ml"	2024-12-12	14:10:30	94.277817	10.375604	-24.68799	39.649	55.0003	24.9124	35.1359	0.00125221	12.3369	54.5005	9	0.169056	23.7521	189
DATA	1734012631	941868066	37627	0	"CalBottle_0.8ml"	2024-12-12	14:10:31	93.519653	10.444574	-24.815542	39.6486	55.0003	24.9129	35.1357	0.00125178	12.3368	54.5005	4.5	0.169056	23.7572	138
DATA	1734012632	941868066	37631	0	"CalBottle_0.8ml"	2024-12-12	14:10:32	92.737633	10.222249	-24.815777	39.6482	55.0003	24.912	35.1357	0.00125483	12.337	54.5005	-32.5	0.169056	23.7678	121
DATA	1734012633	941868066	37635	0	"CalBottle_0.8ml"	2024-12-12	14:10:33	92.56147	10.09005	-24.782953	39.6486	55.0003	24.91	35.1359	0.00125239	12.3369	54.5005	56.75	0.169056	23.7788	 46
DATA	1734012634	941593885	37639	0	"CalBottle_0.8ml"	2024-12-12	14:10:34	92.293419	10.665029	-24.865578	39.6486	55.0003	24.912	35.1355	0.00124624	12.3367	54.5005	13.5	0.169056	23.7662	146
DATA	1734012635	941593885	37643	0	"CalBottle_0.8ml"	2024-12-12	14:10:35	91.557343	10.569129	-24.764503	39.649	55.0003	24.9116	35.1355	0.00125041	12.3366	54.5005	-74	0.169056	23.7564	 78
DATA	1734012636	941593885	37647	0	"CalBottle_0.8ml"	2024-12-12	14:10:36	91.219482	13.622643	-10.531962	39.6494	55.0003	24.9124	35.1355	0.00125135	12.337	54.5005	14.25	0.169056	23.7545	172
DATA	1734012637	941593885	37651	0	"CalBottle_0.8ml"	2024-12-12	14:10:37	90.522034	38.924534	110.0849	39.649	55.0003	24.9124	35.1359	0.00124325	12.3366	54.5005	5	0.169056	23.7643	135
DATA	1734012638	941593885	37655	0	"CalBottle_0.8ml"	2024-12-12	14:10:38	90.486137	84.411652	319.68793	39.6482	55.0003	24.9145	35.1359	0.00124425	12.3368	54.5005	83.5	0.169056	23.7784	176
DATA	1734012639	941593885	37659	0	"CalBottle_0.8ml"	2024-12-12	14:10:39	89.990364	97.669174	372.33472	39.6486	55.0003	24.9149	35.1357	0.00124793	12.3363	54.5005	-28.25	0.169056	23.7674	 40
DATA	1734012640	941593885	37663	0	"CalBottle_0.8ml"	2024-12-12	14:10:40	90.225777	77.267891	277.33533	39.649	55.0003	24.9162	35.1359	0.00125286	12.3366	54.5005	-54.75	0.169056	23.7607	211
DATA	1734012641	941318035	37667	0	"CalBottle_0.8ml"	2024-12-12	14:10:41	89.360229	52.908375	172.5515	39.649	55.0003	24.9149	35.1359	0.00124973	12.3365	54.5005	-77.75	0.169056	23.7502	141
DATA	1734012642	941318035	37671	0	"CalBottle_0.8ml"	2024-12-12	14:10:42	89.14138	36.459557	105.01494	39.649	55.0003	24.9133	35.1357	0.00125242	12.3369	54.5005	-14.75	0.169056	23.7647	122
DATA	1734012643	941318035	37675	0	"CalBottle_0.8ml"	2024-12-12	14:10:43	88.885292	28.288834	66.859024	39.6486	55.0003	24.9124	35.1357	0.00125211	12.3371	54.5005	-62	0.169056	23.7733	 94
